date,document_id,sentence_id,tokenized_sentence,filtered_tokenized_sentence
2024-02-22,152,16,"향후 물가 경로 는 지정학 적 리스크 의 전개 양상 , 국제 유가 및 국내 농산물 가격 움직임 , 국내외 경기 흐름 등 에 영향 받 을 것 으로 보인다 .",향후 물가 경로 지정학 리스크 전개 양상 국제 유가 국내 농산물 가격 움직임 국내외 경기 흐름 영향
2024-02-22,152,17,금융 · 외환시장 에서 는 미연준 조기 금리 인하 기대 약화 에 주로 영향 받 아 장기 국고채 금리 와 원달러환율 이 상승 하 였 다 .,금융 외환시장 미연준 조기 금리 인하 기대 약화 주로 영향 장기 국고채 금리 원달러환율 상승
2024-02-22,152,18,가계 대출 은 주택 관련 대출 의 증가세 가 이어졌 으나 기타 대출 감소세 가 지속 되 면서 낮 은 증가세 를 이 어 갔 다 .,가계 대출 주택 관련 대출 증가세 기타 대출 감소세 지속 낮 증가세
2024-02-22,152,19,주택가격 은 수도권 과 지방 모두 에서 하락세 를 지속 하 였으며 부동산 프로젝트파이낸싱 PF 과 관련 한 리스크 는 여전 한 상황 이 다 .,주택가격 수도권 지방 모두 하락세 지속 부동산 프로젝트파이낸싱 PF 관련 리스크 여전 상황
2024-02-22,152,20,금융통화위원회 는 앞 으로 성장세 를 점검 하 면서 중기 적 시계 에서 물가 상승률 이 목표 수준 에서 안정 될 수 있 도록 하 는 한편 금융안정 에 유의 하 여 통화정책 을 운용 해 나갈 것 이 다 .,금융통화위원회 앞 성장세 점검 중기 시계 물가 상승률 목표 수준 안정 한편 금융안정 유의 통화정책 운용
2024-02-22,152,21,국내 경제 는 성장세 가 개선 흐름 을 지속 하 는 가운데 물가 상승률 의 둔화 추세 가 이어질 것 으로 전망 되 지만 물가 가 목표 수준 으로 안정 될 것 으로 확신 하 기 는 아직 이르 고 대내외 정책 여건 의 불확실성 도 높 은 상황 이 다 .,국내 경제 성장세 개선 흐름 지속 가운데 물가 상승률 둔화 추세 전망 물가 목표 수준 안정 확신 아직 대내외 정책 여건 불확실성 높 상황
2024-02-22,152,22,따라서 물가 상승률 이 목표 수준 으로 수렴 할 것 이 라는 확신 이 들 때 까지 통화 긴축 기조 를 충분히 장기간 지속 할 것 이 다 .,물가 상승률 목표 수준 수렴 확신 때 통화 긴축 기조 충분히 장기간 지속
2024-02-22,152,23,"이 과정 에서 인플레이션 둔화 흐름 , 금융안정 과 성장 측면 의 리스크 , 가계 부채 증가 추이 , 주요국 의 통화정책 운용 및 지정학 적 리스크 의 전개 양상 을 면밀히 점검 해 나갈 것 이 다 .",과정 인플레이션 둔화 흐름 금융안정 성장 측면 리스크 가계 부채 증가 추이 주요국 통화정책 운용 지정학 리스크 전개 양상 면밀히 점검
2024-04-12,153,1,금융통화위원회 는 다음 통화정책 방향 결정시 까지 한국은행 기준금리 를 현 수준 ( 3 . 50 %) 에서 유지 하 여 통화정책 을 운용 하 기 로 하 였 다 .,금융통화위원회 다음 통화정책 방향 결정시 한국은행 기준금리 수준 유지 통화정책 운용
2024-04-12,153,2,"물가 상승률 이 둔화 추세 를 이 어 갈 것 으로 예상 되 지만 아직 높 은 수준 이 고 주요국 통화정책 과 환율 변동성 , 지정학 적 리스크 의 전개 양상 등 과 관련 한 불확실성 도 여전히 큰 만큼 현재 의 긴축 기조 를 유지 하 고 대내외 정책 여건 을 점검 해 나가 는 것 이 적절 하 다고 보 았 다 .",물가 상승률 둔화 추세 예상 아직 높 수준 주요국 통화정책 환율 변동성 지정학 리스크 전개 양상 관련 불확실성 여전히 큰 현재 긴축 기조 유지 대내외 정책 여건 점검 적절
2024-04-12,153,3,세계 경제 는 완만 한 성장세 가 이어지 고 인플레이션 도 추세 적 으로 낮 아 지 고 있 지만 주요국 별 경기 상황 과 물가 둔화 속도 는 차별화 되 는 모습 이 다 .,세계 경제 완만 성장세 인플레이션 추세 낮 주요국 경기 상황 물가 둔화 속도 차별화 모습
2024-04-12,153,4,국제 금융시장 에서 는 미연준 의 금리 인하 에 대한 기대 가 약화 되 면서 국채 금리 가 상승 하 고 미 달러화 는 강세 를 나타내 었 다 .,국제 금융시장 미연준 금리 인하 기대 약화 국채 금리 상승 미 달러화 강세
2024-04-12,153,5,"앞 으로 세계 경제 와 국제 금융시장 은 주요국 의 인플레이션 둔화 흐름 및 통화정책 운용 의 차별화 양상 , 지정학 적 리스크 의 전개 상황 등 에 영향 받 을 것 으로 보인다 .",앞 세계 경제 국제 금융시장 주요국 인플레이션 둔화 흐름 통화정책 운용 차별화 양상 지정학 리스크 전개 상황 영향
2024-04-12,153,6,국내 경제 는 수출 을 중심 으로 개선 흐름 을 이 어 갔 다 .,국내 경제 수출 중심 개선 흐름
2024-04-12,153,7,고용 은 취업자수 증가세 가 이어지 는 등 전반 적 으로 양호 한 상황 이 다 .,고용 취업자수 증가세 전반 양호 상황
2024-04-12,153,8,"앞 으로 국내 경제 는 소비 회복세 가 완만 한 가운데 IT 경기 호조 등 에 힘입 어 수출 증가세 가 예상 보다 확대 될 것 으로 보이 며 , 금년 성장률 은 지난 2 월 전망치 ( 2 . 1 %) 에 부합 하 거나 상회 할 가능성 이 있 는 것 으로 판단 된다 .",앞 국내 경제 소비 회복세 완만 가운데 경기 호조 수출 증가세 예상 확대 금년 성장률 전망치 부합 상회 가능성 있 판단
2024-04-12,153,9,"향후 성장 경로 는 주요국 의 통화정책 , IT 경기 개선 속도 , 부동산 프로젝트파이낸싱 PF 구조조정 등 에 영향 받 을 것 으로 보인다 .",향후 성장 경로 주요국 통화정책 경기 개선 속도 부동산 프로젝트파이낸싱 PF 구조조정 영향
2024-04-12,153,10,"국내 물가 는 3 월 중 근원 물가 ( 식료품 및 에너지제외지수 ) 상승률 이 2 . 4 % 로 낮 아 졌 지만 , 소비자 물가 상승률 은 농산물 가격 및 국제 유가 상승 등 으로 전월 과 같 은 3 . 1 % 를 유지 하 였 다 .",국내 물가 중 근원 물가 식료품 에너지제외지수 상승률 낮 소비자 물가 상승률 농산물 가격 국제 유가 상승 전월 같 유지
2024-04-12,153,11,단기 기대 인플레이션율 ( 일반인 ) 은 3 . 2 % 로 상승 하 였 다 .,단기 기대 인플레이션율 일반인 상승
2024-04-12,153,12,앞 으로 근원 물가 상승률 은 지난 2 월 전망 경로 에 부합 하 는 둔화 추세 를 이 어 가 면서 금년 말 에 는 2 % 수준 으로 낮 아 질 것 으로 보인다 .,앞 근원 물가 상승률 전망 경로 부합 둔화 추세 금년 말 수준 낮
2024-04-12,153,13,"소비자 물가 상승률 도 점차 낮 아 질 것 으로 예상 되 지만 지정학 적 리스크 의 전개 양상 및 국제 유가 움직임 , 농산물 가격 추이 등 과 관련 한 전망 의 불확실성 이 커진 상황 이 다 .",소비자 물가 상승률 점차 낮 예상 지정학 리스크 전개 양상 국제 유가 움직임 농산물 가격 추이 관련 전망 불확실성 커진 상황
2024-04-12,153,14,"금융 · 외환시장 에서 는 장기 국고채 금리 가 미연준 통화정책 에 대한 기대 변화 에 주로 영향 받 아 하락 하 였 다가 반등 하 였 고 원달러환율 은 미 달러화 강세 , 주변국 통화 의 약세 등 으로 상승 하 였 다 .",금융 외환시장 장기 국고채 금리 미연준 통화정책 기대 변화 주로 영향 하락 반등 원달러환율 미 달러화 강세 주변국 통화 약세 상승
2024-04-12,153,15,가계 대출 은 주택 관련 대출 증가세 둔화 와 기타 대출 순상환 지속 으로 감소 하 였 다 .,가계 대출 주택 관련 대출 증가세 둔화 기타 대출 순상환 지속 감소
2024-04-12,153,16,주택가격 은 전반 적 으로 하락세 를 지속 하 였으며 부동산 프로젝트파이낸싱 PF 과 관련 한 리스크 는 잠재 해 있 다 .,주택가격 전반 하락세 지속 부동산 프로젝트파이낸싱 PF 관련 리스크 잠재
2024-04-12,153,17,금융통화위원회 는 앞 으로 성장세 를 점검 하 면서 중기 적 시계 에서 물가 상승률 이 목표 수준 에서 안정 될 수 있 도록 하 는 한편 금융안정 에 유의 하 여 통화정책 을 운용 해 나갈 것 이 다 .,금융통화위원회 앞 성장세 점검 중기 시계 물가 상승률 목표 수준 안정 한편 금융안정 유의 통화정책 운용
2024-04-12,153,18,국내 경제 는 성장세 가 개선 흐름 을 지속 하 는 가운데 근원 물가 상승률 의 둔화 추세 가 이어질 것 으로 예상 되 지만 소비자 물가 전망 과 관련 한 불확실성 이 높 기 때문 에 물가 가 목표 수준 으로 수렴 할 것 으로 확신 하 기 는 아직 이른 상황 이 다 .,국내 경제 성장세 개선 흐름 지속 가운데 근원 물가 상승률 둔화 추세 예상 소비자 물가 전망 관련 불확실성 높 물가 목표 수준 수렴 확신 아직 이른 상황
2024-04-12,153,19,따라서 이러 한 확신 이 들 때 까지 통화 긴축 기조 를 충분히 유지 할 것 이 다 .,이러 확신 때 통화 긴축 기조 충분히 유지
2024-04-12,153,20,"이 과정 에서 인플레이션 둔화 흐름 , 금융안정 과 성장 측면 의 리스크 , 가계 부채 증가 추이 , 주요국 통화정책 운용 의 차별화 및 지정학 적 리스크 의 전개 양상 을 면밀히 점검 해 나갈 것 이 다 .",과정 인플레이션 둔화 흐름 금융안정 성장 측면 리스크 가계 부채 증가 추이 주요국 통화정책 운용 차별화 지정학 리스크 전개 양상 면밀히 점검
2024-05-23,154,1,금융통화위원회 는 다음 통화정책 방향 결정시 까지 한국은행 기준금리 를 현 수준 ( 3 . 50 %) 에서 유지 하 여 통화정책 을 운용 하 기 로 하 였 다 .,금융통화위원회 다음 통화정책 방향 결정시 한국은행 기준금리 수준 유지 통화정책 운용
2024-05-23,154,2,"물가 상승률 이 둔화 흐름 을 이 어 가 고 있 지만 성장세 개선 , 환율 의 변동성 확대 등 으로 물가 의 상방 리스크 가 커진 데 다 지정학 적 리스크 도 지속 되 고 있 는 만큼 현재 의 긴축 기조 를 유지 하 면서 대내외 정책 여건 을 점검 해 나가 는 것 이 적절 하 다고 보 았 다 .",물가 상승률 둔화 흐름 성장세 개선 환율 변동성 확대 물가 상방 리스크 커진 지정학 리스크 지속 현재 긴축 기조 유지 대내외 정책 여건 점검 적절
2024-05-23,154,3,세계 경제 는 완만 한 성장세 가 이어지 고 인플레이션 도 추세 적 으로 낮 아 지 고 있 지만 주요국 별 경기 상황 과 물가 둔화 속도 는 차별화 되 는 모습 이 다 .,세계 경제 완만 성장세 인플레이션 추세 낮 주요국 경기 상황 물가 둔화 속도 차별화 모습
2024-05-23,154,4,국제 금융시장 에서 는 미연준 의 금리 인하 시 기 와 폭 에 대한 기대 변화 에 따라 주요국 국채 금리 와 미 달러화지수 가 상당폭 상승 하 였 다가 반락 하 였 다 .,국제 금융시장 미연준 금리 폭 기대 변화 주요국 국채 금리 미 달러화지수 상당폭 상승 반락
2024-05-23,154,5,"앞 으로 세계 경제 와 국제 금융시장 은 주요국 의 인플레이션 둔화 흐름 및 통화정책 운용 의 차별화 양상 , 지정학 적 리스크 의 전개 상황 등 에 영향 받 을 것 으로 보인다 .",앞 세계 경제 국제 금융시장 주요국 인플레이션 둔화 흐름 통화정책 운용 차별화 양상 지정학 리스크 전개 상황 영향
2024-05-23,154,6,국내 경제 는 1 / 4 분기 중 수출 호조 가 이어지 고 소비 와 건설 투자 도 부진 이 완화 되 면서 성장률 이 예상 을 크 게 상회 하 였 다 .,국내 경제 분기 중 수출 호조 소비 건설 투자 부진 완화 성장률 예상 크 상회
2024-05-23,154,7,고용 은 견조 한 취업자수 증가세 가 이어지 는 등 전반 적 으로 양호 한 상황 이 다 .,고용 견조 취업자수 증가세 전반 양호 상황
2024-05-23,154,8,앞 으로 국내 경제 는 수출 증가세 가 지속 되 는 가운데 소비 는 2 / 4 분기 중 조정 되 었 다가 하반기 이후 완만 한 회복세 를 이 어 갈 것 으로 예상 됨 에 따라 금년 중 성장률 은 지난 2 월 전망치 ( 2 . 1 %) 를 상당폭 상회 하 는 2 . 5 % 로 전망 된다 .,앞 국내 경제 수출 증가세 지속 가운데 소비 분기 중 조정 하반기 이후 완만 회복세 예상 금년 중 성장률 전망치 상당폭 상회 전망
2024-05-23,154,9,"향후 성장 경로 는 IT 경기 확장 속도 , 소비 회복 흐름 , 주요국 의 통화정책 등 에 영향 받 을 것 으로 보인다 .",향후 성장 경로 경기 확장 속도 소비 회복 흐름 주요국 통화정책 영향
2024-05-23,154,10,"국내 물가 는 4 월 중 소비자 물가 상승률 이 개인서비스 및 농축수산물 가격 오름세 둔화 등 으로 2 . 9 % 로 낮 아 졌으며 , 근원 물가 상승률 ( 식료품 및 에너지제외지수 ) 은 2 . 3 % 로 둔화 되 었 다 .",국내 물가 중 소비자 물가 상승률 농축수산물 가격 오름세 둔화 낮 근원 물가 상승률 식료품 에너지제외지수 둔화
2024-05-23,154,11,단기 기대 인플레이션율 은 5 월 중 3 . 2 % 로 높 아 졌 다 .,단기 기대 인플레이션율 중 높
2024-05-23,154,12,앞 으로 국내 물가 는 성장세 개선 등 으로 상방 압력 이 증대 되 겠 지만 완만 한 소비 회복세 등 으로 그 영향 이 크 지 않 을 것 으로 보인다 .,앞 국내 물가 성장세 개선 상방 압력 증대 완만 소비 회복세 영향 크
2024-05-23,154,13,이 에 따라 금년 중 소비자 물가 및 근원 물가 상승률 도 지난 2 월 전망 수준 인 2 . 6 % 및 2 . 2 % 로 각각 예상 된다 .,금년 중 소비자 물가 근원 물가 상승률 전망 수준 각각 예상
2024-05-23,154,14,"향후 물가 경로 에 는 국제 유가 및 환율 움직임 , 농산물 가격 추이 , 성장세 개선 의 파급 영향 등 과 관련 한 불확실성 이 높 은 상황 이 다 .",향후 물가 경로 국제 유가 환율 움직임 농산물 가격 추이 성장세 개선 파급 영향 관련 불확실성 높 상황
2024-05-23,154,15,"금융 · 외환시장 에서 는 장기 국고채 금리 가 국내외 통화정책 에 대한 기대 변화 에 따라 상승 하 였 다가 반락 하 였 고 원달러환율 은 미 달러화 및 엔화 등 주변국 통화 흐름 , 지정학 적 리스크 등 에 영향 받 으며 높 은 수준 에서 상당폭 등 락하 였 다 .",금융 외환시장 장기 국고채 금리 국내외 통화정책 기대 변화 상승 반락 원달러환율 미 달러화 엔화 주변국 통화 흐름 지정학 리스크 영향 높 수준 상당폭 락하
2024-05-23,154,16,가계 대출 은 주택 관련 대출 을 중심 으로 증가 하 였 다 .,가계 대출 주택 관련 대출 중심 증가
2024-05-23,154,17,주택가격 은 대체로 하락세 를 지속 하 였으며 부동산 프로젝트파이낸싱 PF 과 관련 한 리스크 는 잠재 해 있 다 .,주택가격 대체로 하락세 지속 부동산 프로젝트파이낸싱 PF 관련 리스크 잠재
2024-05-23,154,18,금융통화위원회 는 앞 으로 성장세 를 점검 하 면서 중기 적 시계 에서 물가 상승률 이 목표 수준 에서 안정 될 수 있 도록 하 는 한편 금융안정 에 유의 하 여 통화정책 을 운용 해 나갈 것 이 다 .,금융통화위원회 앞 성장세 점검 중기 시계 물가 상승률 목표 수준 안정 한편 금융안정 유의 통화정책 운용
2024-05-23,154,19,국내 경제 는 성장세 가 예상 보다 개선 된 가운데 물가 상승률 의 둔화 추세 가 이어질 것 으로 예상 되 지만 물가 전망 의 상방 리스크 가 커진 상황 이 기 때문 에 물가 가 목표 수준 으로 수렴 할 것 으로 확신 하 기 는 아직 이른 상황 이 다 .,국내 경제 성장세 예상 개선 가운데 물가 상승률 둔화 추세 예상 물가 전망 상방 리스크 커진 상황 물가 목표 수준 수렴 확신 아직 이른 상황
2024-05-23,154,20,따라서 이러 한 확신 이 들 때 까지 통화 긴축 기조 를 충분히 유지 할 것 이 다 .,이러 확신 때 통화 긴축 기조 충분히 유지
2024-05-23,154,21,"이 과정 에서 인플레이션 둔화 및 성장세 개선 흐름 , 금융안정 측면 의 리스크 , 가계 부채 증가 추이 , 주요국 통화정책 운용 의 차별화 및 지정학 적 리스크 의 전개 양상 을 면밀히 점검 해 나갈 것 이 다 .",과정 인플레이션 둔화 성장세 개선 흐름 금융안정 측면 리스크 가계 부채 증가 추이 주요국 통화정책 운용 차별화 지정학 리스크 전개 양상 면밀히 점검
2024-07-11,155,1,금융통화위원회 는 다음 통화정책 방향 결정시 까지 한국은행 기준금리 를 현 수준 ( 3 . 50 %) 에서 유지 하 여 통화정책 을 운용 하 기 로 하 였 다 .,금융통화위원회 다음 통화정책 방향 결정시 한국은행 기준금리 수준 유지 통화정책 운용
2024-07-11,155,2,물가 상승률 둔화 추세 의 지속 여부 를 좀 더 확인 할 필요 가 있 고 외환시장 변동성 과 가계 부채 증가세 가 금융안정 에 미치 는 영향 에 도 유의 할 필요 가 있 는 만큼 현재 의 긴축 기조 를 유지 하 면서 대내외 정책 여건 을 점검 해 나가 는 것 이 적절 하 다고 보 았 다 .,물가 상승률 둔화 추세 지속 여부 좀 더 확인 필요 있 외환시장 변동성 가계 부채 증가세 금융안정 영향 유의 필요 있 현재 긴축 기조 유지 대내외 정책 여건 점검 적절
2024-07-11,155,3,세계 경제 는 완만 한 성장세 와 인플레이션 둔화 추세 가 이어졌 다 .,세계 경제 완만 성장세 인플레이션 둔화 추세
2024-07-11,155,4,"국제 금융시장 에서 는 미연준 의 금리 인하 시 기 와 폭 에 대한 기대 변화 , 미국 ‧ 유럽 지역 의 정치 상황 등 에 영향 받 으며 장기 국채 금리 가 상당폭 등 락하 였 고 미 달러화 는 미국 과 여타 선진국 간 통화정책 차별화 등 으로 강세 흐름 을 이 어 갔 다 .",국제 금융시장 미연준 금리 폭 기대 변화 미국 유럽 지역 정치 상황 영향 장기 국채 금리 상당폭 락하 미 달러화 미국 여타 선진국 통화정책 차별화 강세 흐름
2024-07-11,155,5,"앞 으로 세계 경제 와 국제 금융시장 은 주요국 의 인플레이션 둔화 흐름 및 통화정책 운용 의 차별화 정도 , 중동 지역리스크 의 전개 상황 , 주요국 의 정치 상황 등 에 영향 받 을 것 으로 보인다 .",앞 세계 경제 국제 금융시장 주요국 인플레이션 둔화 흐름 통화정책 운용 차별화 정도 지역리스크 전개 상황 주요국 정치 상황 영향
2024-07-11,155,6,국내 경제 는 수출 개선세 가 이어졌 지만 내수 가 조정 되 면서 부문 간 차별화 가 지속 되 고 성장세 도 주춤 하 였 다 .,국내 경제 수출 개선세 내수 조정 부문 차별화 지속 성장세 주춤
2024-07-11,155,7,고용 은 전반 적 으로 양호 한 상황 이 지만 취업자수 증가 폭 은 축소 되 었 다 .,고용 전반 양호 상황 취업자수 증가 폭 축소
2024-07-11,155,8,"앞 으로 국내 경제 는 수출 증가세 가 지속 되 는 가운데 소비 도 점차 회복 되 면서 완만 한 성장세 를 나타낼 것 으로 보이 며 , 금년 성장률 은 지난 5 월 전망치 ( 2 . 5 %) 에 대체로 부합 할 것 으로 예상 된다 .",앞 국내 경제 수출 증가세 지속 가운데 소비 점차 회복 완만 성장세 금년 성장률 전망치 대체로 부합 예상
2024-07-11,155,9,"향후 성장 경로 는 IT 경기 확장 속도 , 소비 회복 흐름 , 주요국 의 통화정책 등 에 영향 받 을 것 으로 보인다 .",향후 성장 경로 경기 확장 속도 소비 회복 흐름 주요국 통화정책 영향
2024-07-11,155,10,국내 물가 는 통화 긴축 기조 지속 의 영향 등 으로 물가 상승률 의 둔화 흐름 이 이어졌 다 .,국내 물가 통화 긴축 기조 지속 영향 물가 상승률 둔화 흐름
2024-07-11,155,11,6 월 중 소비자 물가 상승률 이 농산물 및 가공식품 가격 오름폭 축소 등 으로 2 . 4 % 로 낮 아 졌으며 근원 물가 상승률 ( 식료품 및 에너지제외지수 ) 은 전월 과 같 은 2 . 2 % 를 나타내 었 다 .,중 소비자 물가 상승률 농산물 가공식품 가격 오름폭 축소 낮 근원 물가 상승률 식료품 에너지제외지수 전월 같
2024-07-11,155,12,단기 기대 인플레이션율 ( 일반인 ) 은 3 . 0 % 로 낮 아 졌 다 .,단기 기대 인플레이션율 일반인 낮
2024-07-11,155,13,"앞 으로 도 국내 물가 상승률 은 완만 한 소비 회복세 , 지난해 급등 한 국제 유가 · 농산물 가격 의 기저효과 등 의 영향 으로 둔화 추세 를 이 어 갈 것 으로 예상 된다 .",앞 국내 물가 상승률 완만 소비 회복세 지난해 급등 국제 유가 농산물 가격 기저효과 영향 둔화 추세 예상
2024-07-11,155,14,"소비자 물가 상승률 은 2 % 대 초반 으로 완만히 낮 아 질 것 으로 보이 며 , 연간 상승률 은 지난 5 월 전망치 ( 2 . 6 %) 를 소폭 하회 할 가능성 이 있 는 것 으로 판단 된다 .",소비자 물가 상승률 초반 완만히 낮 연간 상승률 전망치 소폭 하회 가능성 있 판단
2024-07-11,155,15,"근원 물가 상승률 은 점차 2 % 수준 으로 둔화 되 겠 으며 , 연간 상승률 은 지난 5 월 전망치 ( 2 . 2 %) 에 부합 할 것 으로 예상 된다 .",근원 물가 상승률 점차 수준 둔화 연간 상승률 전망치 부합 예상
2024-07-11,155,16,"향후 물가 경로 는 국제 유가 및 환율 움직임 , 농산물 가격 추이 , 공공요금 조정 등 에 영향 받 을 것 으로 보인다 .",향후 물가 경로 국제 유가 환율 움직임 농산물 가격 추이 공공요금 조정 영향
2024-07-11,155,17,금융 · 외환시장 에서 는 장기 국고채 금리 가 국내외 통화정책 기조 전환 에 대한 기대 를 선반영 하 면서 하락 하 였 고 원달러환율 은 엔화 ‧ 위안화 등 주변국 통화 약세 의 영향 이 더 해지 면서 상승 하 였 다 .,금융 외환시장 장기 국고채 금리 국내외 통화정책 기조 전환 기대 선반영 하락 원달러환율 엔화 위안화 주변국 통화 약세 영향 더 해지 상승
2024-07-11,155,18,가계 대출 은 주택 관련 대출 을 중심 으로 증가세 가 이어졌 다 .,가계 대출 주택 관련 대출 중심 증가세
2024-07-11,155,19,주택가격 은 지방 에서 는 하락세 가 이어졌 지만 수도권 에서 는 상승 폭 이 확대 되 었 다 .,주택가격 지방 하락세 수도권 상승 폭 확대
2024-07-11,155,20,부동산 프로젝트파이낸싱 PF 과 관련 한 리스크 는 잠재 해 있 다 .,부동산 프로젝트파이낸싱 PF 관련 리스크 잠재
2024-07-11,155,21,금융통화위원회 는 앞 으로 성장세 를 점검 하 면서 중기 적 시계 에서 물가 상승률 이 목표 수준 에서 안정 될 수 있 도록 하 는 한편 금융안정 에 유의 하 여 통화정책 을 운용 해 나갈 것 이 다 .,금융통화위원회 앞 성장세 점검 중기 시계 물가 상승률 목표 수준 안정 한편 금융안정 유의 통화정책 운용
2024-07-11,155,22,국내 경제 는 성장세 가 완만히 개선 되 는 가운데 물가 상승률 이 둔화 흐름 을 이 어 가 면서 목표 수준 으로 점차 수렴 해 갈 것 으로 예상 된다 .,국내 경제 성장세 완만히 개선 가운데 물가 상승률 둔화 흐름 목표 수준 점차 수렴 예상
2024-07-11,155,23,"하지만 물가 경로 의 불확실성 이 있 는 만큼 물가 상승률 둔화 추세 의 지속 여부 를 좀 더 확인 할 필요 가 있 고 외환시장 , 수도권 주택가격 , 가계 부채 등 이 금융안정 에 미치 는 영향 도 점검 할 필요 가 있 다 .",물가 경로 불확실성 있 물가 상승률 둔화 추세 지속 여부 좀 더 확인 필요 있 외환시장 수도권 주택가격 가계 부채 금융안정 영향 점검 필요 있
2024-07-11,155,24,"따라서 향후 통화정책 은 긴축 기조 를 충분히 유지 하 는 가운데 물가 상승률 둔화 추세 와 함께 성장 , 금융안정 등 정책 변수 들 간 의 상충관계 를 면밀히 점검 하 면서 기준금리 인하 시기 등 을 검토 해 나갈 것 이 다 .",향후 통화정책 긴축 기조 충분히 유지 가운데 물가 상승률 둔화 추세 함께 성장 금융안정 정책 변수 상충관계 면밀히 점검 기준금리 인하 시기 검토
2024-08-22,156,1,금융통화위원회 는 다음 통화정책 방향 결정시 까지 한국은행 기준금리 를 현 수준 ( 3 . 50 %) 에서 유지 하 여 통화정책 을 운용 하 기 로 하 였 다 .,금융통화위원회 다음 통화정책 방향 결정시 한국은행 기준금리 수준 유지 통화정책 운용
2024-08-22,156,2,"물가 상승률 둔화 추세 가 이어지 고 내수 회복세 가 더디 지만 , 정부 의 부동산 대책 및 글로벌 위험 회피심리 변화 가 수도권 주택가격 및 가계 부채 , 외환시장 상황 등 금융안정 에 미치 는 영향 을 좀 더 점검 해 볼 필요 가 있 는 만큼 현재 의 긴축 기조 를 유지 하 는 것 이 적절 하 다고 보 았 다 .",물가 상승률 둔화 추세 내수 회복세 더디 정부 부동산 대책 글로벌 위험 회피심리 변화 수도권 주택가격 가계 부채 외환시장 상황 금융안정 영향 좀 더 점검 필요 있 현재 긴축 기조 유지 적절
2024-08-22,156,3,"세계 경제 는 완만 한 성장세 를 이 어 가 고 있 지만 미국 등 주요국 의 경기 흐름 과 관련 한 불확실성 이 다소 높 아 졌으며 , 인플레이션 은 둔화 추세 를 지속 하 였 다 .",세계 경제 완만 성장세 미국 주요국 경기 흐름 관련 불확실성 다소 높 인플레이션 둔화 추세 지속
2024-08-22,156,4,"국제 금융시장 에서 는 미국 경기 둔화 우려 , 엔 캐리 자금 청산 등 으로 위험 회피심리 가 크 게 강화 되 었 다가 되돌려 졌으며 이 과정 에서 주가 가 급등락 하 는 등 변동성 이 확대 되 었 다 .",국제 금융시장 미국 경기 둔화 우려 엔 캐리 자금 청산 위험 회피심리 크 강화 과정 주가 급등락 변동성 확대
2024-08-22,156,5,미 달러화지수 와 장기 국채 금리 는 미연준 의 금리 인하 에 대한 기대 강화 등 으로 하락 하 였 다 .,미 달러화지수 장기 국채 금리 미연준 금리 인하 기대 강화 하락
2024-08-22,156,6,"앞 으로 세계 경제 와 국제 금융시장 은 주요국 의 인플레이션 둔화 흐름 및 통화정책 운용 , 지정학 적 리스크 및 주요국 정치 상황 의 변화 등 에 영향 받 을 것 으로 보인다 .",앞 세계 경제 국제 금융시장 주요국 인플레이션 둔화 흐름 통화정책 운용 지정학 리스크 주요국 정치 상황 변화 영향
2024-08-22,156,7,국내 경제 는 수출 호조 가 이어졌 지만 소비 가 예상 보다 더디 게 회복 되 면서 부문 간 차별화 는 지속 되 었 다 .,국내 경제 수출 호조 소비 예상 더디 회복 부문 차별화 지속
2024-08-22,156,8,고용 은 취업자수 증가세 가 이어지 는 등 전반 적 으로 양호 한 상황 이 다 .,고용 취업자수 증가세 전반 양호 상황
2024-08-22,156,9,앞 으로 국내 경제 는 수출 증가세 가 지속 되 는 가운데 소비 도 점차 회복 되 면서 완만 한 성장세 를 이 어 갈 것 으로 예상 된다 .,앞 국내 경제 수출 증가세 지속 가운데 소비 점차 회복 완만 성장세 예상
2024-08-22,156,10,"금년 성장률 은 1 / 4 분기 중 큰 폭 성장 에 일시적 요인 의 영향 이 예상 보다 컸 던 점 을 반영 하 여 지난 5 월 전망치 ( 2 . 5 %) 보다 소폭 낮 은 2 . 4 % 로 전망 하 였으며 , 내년 은 지난 전망치 2 . 1 % 를 유지 하 였 다 .",금년 성장률 분기 중 큰 폭 성장 일시적 요인 영향 예상 컸 점 반영 전망치 소폭 낮 전망 내년 전망치 유지
2024-08-22,156,11,"향후 성장 경로 는 소비 회복세 , IT 경기 확장 속도 , 주요국 의 경기 흐름 등 에 영향 받 을 것 으로 보인다 .",향후 성장 경로 소비 회복세 경기 확장 속도 주요국 경기 흐름 영향
2024-08-22,156,12,국내 물가 는 기조적 인 둔화 흐름 을 지속 하 였 다 .,국내 물가 기조적 둔화 흐름 지속
2024-08-22,156,13,"7 월 중 소비자 물가 상승률 이 석유 류 가격 상승 폭 확대 등 으로 2 . 6 % 로 높 아 졌으나 근원 물가 상승률 ( 식료품 및 에너지제외지수 ) 은 2 . 2 % 수준 을 유지 하 였 고 , 단기 기대 인플레이션율 은 2 % 대 후반 으로 낮 아 졌 다 .",중 소비자 물가 상승률 석유 가격 상승 폭 확대 높 근원 물가 상승률 식료품 에너지제외지수 수준 유지 단기 기대 인플레이션율 후반 낮
